,Name,G,GS,MP,eFG%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
780,Alex English,2.588903657778026,2.575254230265223,1.7189868947695919,0.47712332797920376,2.0110748609256732,0.7790325747911306,1.2151577783449243,1.4523718578652773,0.8654264714726144,0.9147370823133393,2.1319082164416856,3.0790832251753883
781,Jo Jo English,-0.8103778928777741,-0.6084068009068393,-0.5849298496421304,-0.08712224916814486,-0.9523696655177591,-0.8186982756856162,-0.846435457012309,-0.392133740104989,-0.39130122684748053,-0.08560418733176867,-0.20930388997791222,-0.6049599335964992
782,Kim English,-0.8371438893396308,-0.6084068009068393,-0.7656292021450104,-0.17175908574024776,-0.9523696655177591,-0.8852703944554806,-0.9401442404376379,-0.5970788065461298,-0.39130122684748053,-0.5857748221543226,-0.7946069165828117,-0.7490286604758469
783,James Ennis,-0.13230598251073786,-0.2490293936696211,0.44279771771800086,0.7498420236004225,0.17656158265116742,0.1133113870924862,0.13750676895364333,-0.392133740104989,0.11138985248055733,-0.08560418733176867,-0.501955403280362,-0.008103779382059395
784,Tyler Ennis,-0.4059139463430507,-0.5196194414717619,-0.4606990447964002,0.06334323807114772,-0.8112532594966435,-0.6189819193760228,-0.7527266735869803,0.2910164813654799,-0.1399556871834616,-0.5857748221543226,-0.20930388997791222,-0.48147245341420136
785,Semih Erden,-0.7538719003471878,-0.5365313194593957,-0.37034936854496003,0.8438829531249807,-0.10567122939106417,-0.08640496921710732,-0.04991079789701443,-0.7337088508402234,-0.39130122684748053,0.16448113007950843,-0.501955403280362,-0.5637974402024001
786,Julius Erving,2.737603638121674,1.2603557167266952,2.227203823683942,0.4959315138841154,2.998889703073484,2.310191306498013,2.6207895297248562,1.862261990747559,3.630227407776823,3.415590256426109,3.4488400263027095,3.634776885995729
787,Evan Eschmeyer,-0.5040559333698585,-0.3335887836077901,-0.30258711135638006,0.06334323807114772,0.7410272067356306,0.3130277434020794,0.46548751094229396,-0.6653938286931766,-0.1399556871834616,0.6646517649020623,-0.6482811599315869,-0.7696099071728966
788,Vincenzo Esposito,-0.8698578850152334,-0.6084068009068393,-0.8220977498021605,-0.2940122941221729,-1.093486071538875,-1.084986750765074,-1.1275618072882954,-0.4604487622520359,-0.8939923061755186,-0.8358601395655997,0.3759991366269873,-0.5432161935053503
789,Drew Eubanks,-0.8906758822633442,-0.6084068009068393,-1.330314678716511,1.135409834651111,-0.8112532594966435,-0.5524098006061584,-0.6590178901616515,-0.8020238729872704,-1.1453378458395376,-0.3356895047430456,-1.0872584298852614,-0.9754223741433931
790,Brian Evans,-0.6557299133203799,-0.6041788314099309,-0.6639858163621403,-0.24699182935989378,-0.5290204474544117,-0.6189819193760228,-0.6121634984489871,-0.4604487622520359,-0.6426467665114997,-0.3356895047430456,-0.9409326732340365,-0.5843786868994496
791,Jacob Evans,-0.8698578850152334,-0.6041788314099309,-1.1157341976193407,-0.7454087558400516,-0.9523696655177591,-0.951842513225345,-0.9869986321503021,-0.4604487622520359,-0.8939923061755186,-0.5857748221543226,-0.9409326732340365,-1.0783286076286414
792,Jawun Evans,-0.7925338952365363,-0.5914949229192055,-0.17835630651064996,-0.783025127649875,-0.9523696655177591,-0.352693444296565,-0.5653091067363227,0.3593315035125269,0.3627353921445763,-0.5857748221543226,-0.20930388997791222,-0.48147245341420136
793,Jeremy Evans,-0.2155779715031809,-0.5703550754346632,-0.6978669449564304,1.0977934628412866,0.17656158265116742,-0.28612132552670055,-0.1436195813223431,-0.7337088508402234,-0.39130122684748053,0.41456644749078536,-1.0872584298852614,-0.625541180293549
794,Maurice Evans,0.7123099058411845,-0.08836655278710003,0.3072732033408404,0.48652742093165957,0.17656158265116742,-0.352693444296565,-0.19047397303500754,-0.5287637843990829,-0.1399556871834616,-0.3356895047430456,-0.7946069165828117,0.03305871401203995
795,Mike Evans,0.7985558944405005,-0.5449872584532126,0.0023430459922301897,0.22321281826289666,-0.8112532594966435,-0.6189819193760228,-0.7058722818743159,0.7692216363948083,0.3627353921445763,-0.5857748221543226,0.522324893278212,0.23887118098253646
796,Reggie Evans,1.446887808738807,0.9643978519431039,0.28468578427798047,0.0915555169285157,2.293307672967905,1.7776143563390974,1.9648280457475547,-0.5970788065461298,0.3627353921445763,-0.5857748221543226,0.08334762332453763,-0.5020537001112512
797,Tyreke Evans,0.8074778932611194,1.1927082047761601,1.5834623803924317,0.1385759816907948,-0.10567122939106417,1.111893168640453,0.7934682529309446,2.2721521236298403,1.6194630904646712,0.16448113007950843,2.1319082164416856,1.8853709167465085
798,Daniel Ewing,-0.5813799231485557,-0.5745830449315718,-0.38164307807639003,-0.21877955050252632,-0.8112532594966435,-0.6855540381458872,-0.7995810652996447,-0.050558629369754575,-0.1399556871834616,-0.5857748221543226,-0.35562964662913704,-0.6461224269905986
799,Patrick Ewing,2.559163661709296,4.135374974624441,1.990035923523912,0.45831514207429214,2.0110748609256732,3.6416336818953012,3.229896621989494,0.2910164813654799,1.1167720111366333,5.166187478305049,2.86353699969781,2.97617699169014
800,Patrick Ewing,-0.9382598759733116,-0.6084068009068393,-1.5787762884079715,-4.290751798915892,-1.093486071538875,-1.2847031070746673,-1.2212705907136243,-0.8020238729872704,-1.3966833855035565,-0.5857748221543226,-1.3799099431877113,-1.263559827902088
801,Dante Exum,-0.3523819534193373,-0.3209048751170647,0.29597949380941063,0.11036370283342682,-0.6701368534755275,-0.41926556306642954,-0.5184547150236583,0.5642765699536675,-0.39130122684748053,-0.3356895047430456,0.3759991366269873,-0.13159125956435724
802,Christian Eyenga,-0.8074038932709011,-0.5323033499624872,0.44279771771800086,-0.0589099703107774,-0.38790404143329593,0.046739268322621694,-0.09676518960967866,-0.4604487622520359,0.3627353921445763,0.6646517649020623,-0.06297813332668738,-0.049266272776158734
803,Festus Ezeli,-0.4534979400530182,-0.35050066159542387,-0.29129340182495006,0.5335478856939386,1.164376424798978,0.3130277434020794,0.6529050777929515,-0.7337088508402234,-0.6426467665114997,1.6649930345471704,-0.35562964662913704,-0.48147245341420136
804,Kenneth Faried,0.4624939388638553,1.0193614554029138,0.8832523894437712,0.8626911390298913,3.1400061090946,2.0439028314185546,2.4333719628741988,-0.32381871795794215,0.3627353921445763,1.1648223997246165,0.3759991366269873,1.0003773087733736
805,Jordan Farmar,0.5398179286425524,-0.4392880210305013,0.31856691287227057,0.47712332797920376,-0.8112532594966435,-0.28612132552670055,-0.47160032331099394,0.974166702835949,0.6140809318085955,-0.5857748221543226,0.522324893278212,0.23887118098253646
806,Desmon Farmer,-0.9263638775458197,-0.6084068009068393,-1.0027971023050406,-0.5573268967909353,-1.2346024775599909,-0.951842513225345,-1.080707415575631,-0.32381871795794215,-1.1453378458395376,-0.8358601395655997,-0.7946069165828117,-0.851934893961095
807,Jim Farmer,-0.5546139266866991,-0.6041788314099309,-0.6752795258935704,-0.1059304350730565,-0.38790404143329593,-0.8186982756856162,-0.7058722818743159,-0.4604487622520359,-0.6426467665114997,-0.8358601395655997,-0.20930388997791222,-0.25507873974665524
808,Tony Farmer,-0.6587039129272528,-0.5618991364408463,-0.3590556590135301,-0.4538818743139218,0.599910800714515,-0.08640496921710732,0.13750676895364333,-0.4604487622520359,0.6140809318085955,-0.3356895047430456,-0.20930388997791222,-0.25507873974665524
809,Vítor Luiz Faverani,-0.8490398877671226,-0.5745830449315718,-0.3929367876078202,0.18559644645307388,0.31767798867228336,0.1798835058623504,0.27806994409163643,-0.7337088508402234,-0.39130122684748053,0.9147370823133393,0.08334762332453763,-0.44030996002010203
810,Derrick Favors,0.9204898783222921,1.2349878997452446,1.0187769038209311,0.6746092799807759,2.293307672967905,1.7776143563390974,2.011682437460219,-0.25550369581089516,0.6140809318085955,2.4152489867810014,0.522324893278212,1.0415398021674729
811,Nick Fazekas,-0.8817538834427252,-0.6084068009068393,-0.7204543640192904,0.984944347411818,0.599910800714515,0.046739268322621694,0.23121555237897198,-0.7337088508402234,-0.6426467665114997,0.16448113007950843,-0.7946069165828117,-0.5020537001112512
812,Jamie Feick,-0.3613039522399562,-0.4604278685150436,0.5444411035008708,-0.22818364345498163,2.434424078989021,1.7110422375692325,1.9648280457475547,-0.5287637843990829,0.11138985248055733,0.16448113007950843,-0.35562964662913704,-0.41972871332305245
813,Dave Feitl,-0.14122798133135675,-0.36318457008614924,-0.6526921068307103,-0.21877955050252632,0.03544517663005162,0.046739268322621694,0.043797985528314445,-0.6653938286931766,-0.8939923061755186,-0.3356895047430456,-0.20930388997791222,-0.4608912067171518
814,Kay Felder,-0.7865858960227904,-0.6084068009068393,-0.8559788783964506,-0.6419637333630381,-1.093486071538875,-0.7521261569157518,-0.8932898487249735,-0.11887365151680139,-0.39130122684748053,-0.5857748221543226,-0.35562964662913704,-0.5637974402024001
815,Cristiano Felício,-0.3285899565643536,-0.5238474109686703,-0.24611856369922996,1.0507729980790077,0.8821436127567466,0.3795998621719439,0.5591962943676226,-0.5287637843990829,-0.6426467665114997,-0.3356895047430456,-0.6482811599315869,-0.39914746662600287
816,Carrick Felix,-0.9382598759733116,-0.6084068009068393,-1.273846131059361,1.0789852769363761,-1.093486071538875,-0.8852703944554806,-0.9401442404376379,-0.5970788065461298,-1.3966833855035565,-0.8358601395655997,-0.6482811599315869,-0.7901911538699461
817,Noel Felix,-0.9233898779389468,-0.6084068009068393,-1.1157341976193407,-1.8456876312773813,-0.8112532594966435,-0.8186982756856162,-0.846435457012309,-0.8703388951343174,-0.8939923061755186,-0.08560418733176867,-0.501955403280362,-1.037166114234542
818,Raymond Felton,1.9286757450522276,2.1778250975558286,1.4705252850781316,0.025726866261324446,-0.38790404143329593,0.2464556246322149,0.043797985528314445,2.5454122122180283,1.6194630904646712,-0.3356895047430456,1.5466051898367863,0.9592148153792741
819,Desmond Ferguson,-0.9382598759733116,-0.6084068009068393,-1.3641958073108011,0.8062665813151574,-1.2346024775599909,-0.951842513225345,-1.080707415575631,-0.9386539172813642,-1.3966833855035565,-0.8358601395655997,-1.3799099431877113,-0.9548411274463433
820,Terrance Ferguson,-0.557587926293572,-0.24480142417271267,0.37503546052942066,0.8532870460774366,-0.6701368534755275,-0.6855540381458872,-0.7058722818743159,-0.5287637843990829,-0.1399556871834616,-0.3356895047430456,-0.9409326732340365,-0.2756599864437048
821,Rudy Fernández,-0.21855197111005387,-0.5661271059377548,0.8267838417866211,0.514739699789027,-0.5290204474544117,-0.08640496921710732,-0.23732836474767197,0.49596154780662083,1.1167720111366333,-0.3356895047430456,0.08334762332453763,0.5270086347412315
822,Eric Fernsten,-0.3107459589231158,-0.6084068009068393,-1.0366782308993308,-0.1059304350730565,-0.24678763541218013,-0.6855540381458872,-0.5653091067363227,-0.7337088508402234,-0.8939923061755186,-0.3356895047430456,-0.9409326732340365,-0.851934893961095
823,Rolando Ferreira,-0.9233898779389468,-0.6084068009068393,-1.5674825788765412,-3.764122593578367,-0.8112532594966435,-0.8186982756856162,-0.846435457012309,-0.9386539172813642,-1.3966833855035565,-0.5857748221543226,-0.7946069165828117,-1.1812348411138895
824,Duane Ferrell,0.7747638975855168,-0.30399299712943095,-0.18965001604207993,0.2890414689300879,0.03544517663005162,-0.6855540381458872,-0.47160032331099394,-0.392133740104989,-0.1399556871834616,-0.3356895047430456,-0.20930388997791222,-0.028685026079108975
825,Yogi Ferrell,-0.36725195145370215,-0.38432441757069147,0.691259327409461,0.4959315138841154,-0.8112532594966435,0.046739268322621694,-0.23732836474767197,0.7692216363948083,0.3627353921445763,-0.5857748221543226,-0.20930388997791222,0.4241024012559832
826,Danny Ferry,1.7680797662810874,0.17799552551813227,0.35244804146656067,0.46771923502674795,-0.24678763541218013,0.046739268322621694,-0.04991079789701443,-0.11887365151680139,-0.39130122684748053,-0.08560418733176867,-0.20930388997791222,0.09480245410318887
827,Kyrylo Fesenko,-0.557587926293572,-0.5788110144284802,-0.9576222641793207,0.3736783055021897,-0.24678763541218013,-0.4858376818362939,-0.4247459315983295,-0.8020238729872704,-1.1453378458395376,0.16448113007950843,-0.7946069165828117,-0.8725161406581448
828,Kenny Fields,-0.41186194555679667,-0.5196194414717619,-0.2348248541678,0.17619235350061754,0.17656158265116742,-0.28612132552670055,-0.19047397303500754,-0.32381871795794215,-0.1399556871834616,-0.3356895047430456,-0.06297813332668738,-0.06984751947320832
829,Landry Fields,-0.20070797346881608,0.1357158305490478,0.7816090036609012,0.5523560715988503,0.17656158265116742,0.8456046935609949,0.6529050777929515,0.08607141492433935,0.6140809318085955,-0.3356895047430456,0.08334762332453763,0.053639960709089524
830,Michael Finley,2.321243693159459,3.091066508888054,2.001329633055342,0.336061933692367,0.17656158265116742,0.8456046935609949,0.6997594695056162,0.974166702835949,0.8654264714726144,-0.08560418733176867,0.668650649929437,1.8853709167465085
831,Dorian Finney-Smith,-0.4148359451636696,-0.29553705813561404,0.634790779752311,0.26082919007271993,0.458794394693399,0.3795998621719439,0.3717787275169653,-0.32381871795794215,0.3627353921445763,0.16448113007950843,-0.35562964662913704,-0.13159125956435724
832,Matt Fish,-0.8103778928777741,-0.5703550754346632,-0.7317480735507206,0.411294677312013,0.03544517663005162,-0.4858376818362939,-0.3310371481730006,-0.6653938286931766,-0.39130122684748053,-0.08560418733176867,-0.501955403280362,-0.625541180293549
833,Derek Fisher,2.8684596208240847,2.482238901333237,0.9848957752266411,0.0915555169285157,-0.8112532594966435,-0.21954920675683617,-0.3778915398856651,1.0424817249829958,1.3681175508006527,-0.5857748221543226,0.08334762332453763,0.3623586611648345
834,Gerald Fitch,-0.905545880297709,-0.6041788314099309,-0.38164307807639003,-0.7548128487925074,-0.6701368534755275,-0.4858376818362939,-0.5653091067363227,0.22270145921843312,-0.39130122684748053,-0.08560418733176867,-0.35562964662913704,-0.3785662199289531
835,Marcus Fizer,-0.09959198683513523,-0.4604278685150436,0.47667884631229057,-0.16235499278779142,0.599910800714515,0.8456046935609949,0.7934682529309446,-0.18718867366384837,-0.1399556871834616,-0.08560418733176867,0.668650649929437,0.6299148682264798
836,Vern Fleming,1.696703775716136,1.6028212459762796,1.2446510944495315,0.42069877026446884,0.31767798867228336,0.1798835058623504,0.23121555237897198,2.2721521236298403,1.1167720111366333,-0.5857748221543226,1.4002794331855613,0.9797960620763241
837,Luis Flores,-0.9114938795114549,-0.6084068009068393,-1.341608388247941,1.0601770910314634,-1.093486071538875,-1.2847031070746673,-1.2681249824262886,-0.5287637843990829,-1.1453378458395376,-0.8358601395655997,-0.501955403280362,-0.8930973873551944
838,Bruce Flowers,-0.8014558940571552,-0.5872669534222971,-0.3929367876078202,0.7310338376955109,0.599910800714515,0.046739268322621694,0.23121555237897198,-0.392133740104989,-0.39130122684748053,-0.3356895047430456,-0.35562964662913704,-0.33740372653485373
839,Sleepy Floyd,1.887039750556006,1.860727385287695,1.2333573849181017,0.12917188873833846,-0.24678763541218013,-0.01983285044724281,-0.1436195813223431,2.682042256512122,1.6194630904646712,-0.3356895047430456,1.9855824597904606,1.2885147625320688
840,Jonny Flynn,-0.4743159373011289,-0.22788954618507887,0.7025530369408908,-0.13414271393042396,-0.8112532594966435,-0.28612132552670055,-0.47160032331099394,1.6573169243064179,0.3627353921445763,-0.8358601395655997,1.8392567031392357,0.547589881438281
841,Isaac Fontaine,-0.9412338755801846,-0.6084068009068393,-0.4719927543278302,-1.9397285608019397,-1.2346024775599909,-0.8186982756856162,-0.9869986321503021,-0.5287637843990829,-1.3966833855035565,-0.8358601395655997,-0.501955403280362,-0.9754223741433931
842,Jeff Foote,-0.9471818747939305,-0.6084068009068393,-0.7769229116764405,-1.1591888457481077,-0.8112532594966435,-0.4858376818362939,-0.6590178901616515,-1.0069689394284111,-1.3966833855035565,-0.08560418733176867,-0.7946069165828117,-1.1400723477197903
843,Bryn Forbes,-0.37022595106057515,-0.2152056376943535,0.45409142724943063,0.77805430245779,-0.9523696655177591,-0.21954920675683617,-0.47160032331099394,-0.050558629369754575,-0.39130122684748053,-0.8358601395655997,-0.6482811599315869,0.34177741446778453
844,Gary Forbes,-0.6289639168585232,-0.5534431974470294,-0.3590556590135301,0.204404632357985,-0.5290204474544117,-0.352693444296565,-0.4247459315983295,-0.392133740104989,-0.39130122684748053,-0.5857748221543226,-0.20930388997791222,-0.152172506261407
845,Alphonso Ford,-0.9263638775458197,-0.6084068009068393,-0.7091606544878604,-1.3096543329874002,-0.24678763541218013,-0.6189819193760228,-0.5184547150236583,-0.392133740104989,-0.6426467665114997,-0.8358601395655997,-0.35562964662913704,-0.6872849203846979
846,Alton Ford,-0.7419759019196959,-0.6084068009068393,-1.070559359493621,0.47712332797920376,-0.5290204474544117,-0.5524098006061584,-0.5653091067363227,-0.8703388951343174,-1.1453378458395376,-0.5857748221543226,-0.7946069165828117,-0.8313536472640455
847,Chris Ford,1.4022778146357124,0.24141506797175902,1.2559448039809615,0.11976779578588263,0.31767798867228336,-0.15297708798697168,0.043797985528314445,1.3157418135711836,2.6248452491207472,-0.08560418733176867,1.1076279198831116,0.547589881438281
848,Don Ford,0.4505979404363635,-0.6041788314099309,0.32986062240370073,0.07274733102360353,0.31767798867228336,0.2464556246322149,0.32492433580430086,-0.050558629369754575,0.11138985248055733,-0.08560418733176867,-0.20930388997791222,-0.028685026079108975
849,Phil Ford,0.4743899372913472,0.1695395865243154,1.2785322230438216,0.11976779578588263,-0.8112532594966435,-0.41926556306642954,-0.5184547150236583,3.365192477982591,1.6194630904646712,-0.5857748221543226,2.57088548639536,1.0415398021674729
850,Sharrod Ford,-0.9501558744008035,-0.6084068009068393,-1.398076935905091,1.9817782003721338,-0.8112532594966435,-0.8852703944554806,-0.8932898487249735,-1.0069689394284111,-1.3966833855035565,-0.08560418733176867,-0.501955403280362,-1.0783286076286414
851,Sherell Ford,-0.8758058842289793,-0.6041788314099309,-1.319020969185081,-0.5291146179335678,-0.6701368534755275,-1.084986750765074,-0.9401442404376379,-0.8703388951343174,-0.6426467665114997,-0.8358601395655997,-1.2335841865364865,-0.6872849203846979
852,T.J. Ford,0.31676795812708,0.6853518651471462,1.2446510944495315,-0.07771815621568956,-0.24678763541218013,0.2464556246322149,0.09065237724097888,2.9553023451003093,1.6194630904646712,-0.5857748221543226,1.9855824597904606,0.9592148153792741
853,Joseph Forte,-0.8847278830495983,-0.6084068009068393,-1.319020969185081,-2.0901940480412327,-0.9523696655177591,-1.0184146319952094,-1.0338530238629668,-0.5287637843990829,-0.8939923061755186,-0.8358601395655997,-0.7946069165828117,-1.098909854325691
854,Courtney Fortson,-0.9293378771526927,-0.6084068009068393,-0.8108040402707305,-0.6137514545056701,-0.38790404143329593,-0.7521261569157518,-0.6590178901616515,-0.32381871795794215,-0.6426467665114997,-0.8358601395655997,-0.06297813332668738,-0.625541180293549
855,Danny Fortson,0.3494819538026826,0.13148786105213933,0.3863291700608508,0.1479800746432506,2.5755404850101367,1.6444701187993684,2.011682437460219,-0.5287637843990829,-0.39130122684748053,-0.3356895047430456,0.668650649929437,0.34177741446778453
856,Greg Foster,0.9918658688872433,-0.2067496987005366,-0.5058738829221203,-0.11533452802551232,-0.10567122939106417,-0.15297708798697168,-0.1436195813223431,-0.6653938286931766,-1.1453378458395376,-0.08560418733176867,-0.501955403280362,-0.5432161935053503
857,Jeff Foster,1.3130578264295236,0.8502426755265757,0.44279771771800086,0.3924864914071014,2.7166568910312523,1.3781816437199104,1.8711192623222261,-0.392133740104989,0.3627353921445763,0.16448113007950843,-0.35562964662913704,-0.33740372653485373
858,Rod Foster,-0.3434599545987184,-0.4604278685150436,-0.00895066353919958,0.08215142397605989,-0.6701368534755275,-0.7521261569157518,-0.7995810652996447,0.5642765699536675,0.3627353921445763,-0.8358601395655997,0.522324893278212,0.19770868758843713
859,Antonis Fotsis,-0.8758058842289793,-0.6041788314099309,-0.5962235591735603,-0.17175908574024776,0.03544517663005162,-0.4858376818362939,-0.3310371481730006,-0.7337088508402234,-0.6426467665114997,0.16448113007950843,-0.35562964662913704,-0.5432161935053503
860,Evan Fournier,0.40003994711952306,0.7234035906193222,1.2785322230438216,0.618184722266041,-0.5290204474544117,0.1798835058623504,-0.04991079789701443,0.7009066142477615,0.6140809318085955,-0.5857748221543226,0.814976406580662,1.4325834894114162
861,Tremaine Fowlkes,-0.6527559137135068,-0.4942516244903112,-0.5284613019849802,-0.37864913069427475,0.03544517663005162,-0.4858376818362939,-0.3310371481730006,-0.6653938286931766,-0.1399556871834616,-0.5857748221543226,-0.7946069165828117,-0.7490286604758469
862,De'Aaron Fox,-0.5010819337629856,-0.012263101842747943,1.4705252850781316,0.16678826054816173,-0.5290204474544117,0.5127440997116727,0.18436116066630756,3.0236173672473563,1.8708086301286906,0.16448113007950843,2.278233973092911,1.6589772030789622
863,Rick Fox,1.806741761170436,1.8734112937784204,0.9961894847580712,0.42069877026446884,0.31767798867228336,0.44617198094180843,0.41863311922962954,0.905851680688902,1.1167720111366333,0.16448113007950843,0.9613021632318867,0.6299148682264798
864,Randy Foye,1.277369831147048,1.2223039912545193,1.0074831942895015,0.2420210041678088,-0.8112532594966435,-0.08640496921710732,-0.3310371481730006,0.905851680688902,0.3627353921445763,-0.08560418733176867,0.668650649929437,0.7739835951058275
865,Adonal Foyle,1.2208638386164616,0.5289169937615336,0.12657385083796047,0.19500053940552972,1.3054928308200942,0.5793162184815371,0.8403226446436093,-0.6653938286931766,-0.39130122684748053,3.165504939014833,-0.35562964662913704,-0.5020537001112512
866,Richie Frahm,-0.5427179282592072,-0.5999508619130224,-0.6978669449564304,0.6087806293135852,-0.8112532594966435,-0.7521261569157518,-0.7995810652996447,-0.5970788065461298,-0.6426467665114997,-0.5857748221543226,-1.0872584298852614,-0.6049599335964992
867,Steve Francis,0.7539459003374059,1.6873806359144488,2.362728338061103,0.06334323807114772,1.164376424798978,1.2450374061801817,1.2620121700575886,3.0919323893944033,2.3734997094567283,0.16448113007950843,3.5951657829539343,2.3793208374757007
868,Tellis Frank,-0.17394197700695938,-0.2659412716572549,0.12657385083796047,-0.16235499278779142,0.7410272067356306,0.3130277434020794,0.46548751094229396,-0.32381871795794215,0.11138985248055733,0.16448113007950843,0.2296733799757623,-0.008103779382059395
869,Jamaal Franklin,-0.8877018826564712,-0.6084068009068393,-1.0592656499621906,0.2984455618825432,-0.9523696655177591,-0.8186982756856162,-0.8932898487249735,-0.7337088508402234,-0.8939923061755186,-0.5857748221543226,-0.6482811599315869,-0.9754223741433931
870,Melvin Frazier,-0.9293378771526927,-0.6084068009068393,-1.386783226373661,-1.1591888457481077,-0.8112532594966435,-1.2181309883048028,-1.1275618072882954,-0.9386539172813642,-1.1453378458395376,-0.8358601395655997,-1.3799099431877113,-1.037166114234542
871,Tim Frazier,-0.23044796953754573,-0.31244893612324787,0.17174868896368037,0.06334323807114772,-0.5290204474544117,-0.08640496921710732,-0.23732836474767197,1.7939469686005118,0.3627353921445763,-0.5857748221543226,0.3759991366269873,-0.2756599864437048
872,Anthony Frederick,-0.5218999310110964,-0.48579568549649427,-0.6188109782364204,-0.12473862097796866,0.03544517663005162,-0.6855540381458872,-0.47160032331099394,-0.392133740104989,-0.1399556871834616,-0.08560418733176867,-0.20930388997791222,-0.33740372653485373
873,Jimmer Fredette,-0.2423439679650376,-0.5788110144284802,-0.38164307807639003,0.26082919007271993,-0.9523696655177591,-0.8186982756856162,-0.8932898487249735,-0.050558629369754575,-0.39130122684748053,-0.8358601395655997,-0.20930388997791222,-0.11101001286730766
874,World B. Free,1.6758857784680254,0.8502426755265757,1.5495812517981415,0.06334323807114772,0.31767798867228336,-0.28612132552670055,-0.09676518960967866,1.5206868800123245,1.1167720111366333,-0.08560418733176867,2.1319082164416856,2.8321082648107927
875,Joel Freeland,-0.5100039325836045,-0.5703550754346632,-0.5171675924535503,0.025726866261324446,0.599910800714515,0.1133113870924862,0.23121555237897198,-0.7337088508402234,-0.8939923061755186,0.16448113007950843,-0.7946069165828117,-0.6872849203846979
876,Matt Freije,-0.8341698897327579,-0.5618991364408463,-0.30258711135638006,-1.0933601950809164,-0.38790404143329593,-0.352693444296565,-0.4247459315983295,-0.5970788065461298,-0.39130122684748053,-0.5857748221543226,-0.7946069165828117,-0.6872849203846979
877,Channing Frye,1.6877817768955172,1.2730396252174208,0.6234970702208809,0.5899724434086736,0.03544517663005162,1.0453210498705883,0.7466138612182804,-0.32381871795794215,-0.1399556871834616,0.6646517649020623,-0.20930388997791222,0.4446836479530328
878,Hiram Fuller,-0.9471818747939305,-0.6084068009068393,-0.6639858163621403,-0.7642169417449634,0.17656158265116742,-0.15297708798697168,-0.04991079789701443,-0.6653938286931766,-1.3966833855035565,-0.08560418733176867,-0.06297813332668738,-0.9342598807492938
879,Todd Fuller,-0.28992796167500506,-0.511163502477945,-0.6301046877678504,-0.3222245729795398,0.31767798867228336,-0.08640496921710732,0.043797985528314445,-0.8703388951343174,-0.8939923061755186,-0.08560418733176867,-0.6482811599315869,-0.5843786868994496
880,Markelle Fultz,-0.8609358861946145,-0.5449872584532126,0.44279771771800086,-0.33162866593199564,0.31767798867228336,0.1798835058623504,0.23121555237897198,1.3157418135711836,0.8654264714726144,-0.08560418733176867,0.3759991366269873,0.23887118098253646
881,Lawrence Funderburke,-0.01334599823581922,-0.5788110144284802,-0.2009437255735099,0.46771923502674795,0.7410272067356306,0.1133113870924862,0.32492433580430086,-0.5970788065461298,-0.6426467665114997,-0.08560418733176867,-0.501955403280362,-0.028685026079108975
882,Dan Gadzuric,0.6082199196006306,0.08498019658614639,-0.21223743510493986,0.411294677312013,1.164376424798978,0.44617198094180843,0.6997594695056162,-0.7337088508402234,-0.1399556871834616,1.4149077171358935,-0.501955403280362,-0.3785662199289531
883,Deng Gai,-0.9531298740076765,-0.6084068009068393,-1.6013637074708313,-4.290751798915892,-1.2346024775599909,-1.3512752258445317,-1.3618337658516175,-1.0069689394284111,-1.3966833855035565,-0.8358601395655997,-1.5262356998389361,-1.3458848146902869
884,Corey Gaines,-0.7211579046715851,-0.5661271059377548,-0.4719927543278302,-0.06831406326323322,-0.9523696655177591,-0.8852703944554806,-0.9401442404376379,1.1107967471300428,-0.1399556871834616,-0.5857748221543226,-0.20930388997791222,-0.7078661670817475
885,Reece Gaines,-0.7479239011334418,-0.6041788314099309,-0.9237411355850307,-1.0181274514612704,-1.093486071538875,-0.951842513225345,-1.0338530238629668,-0.5287637843990829,-0.8939923061755186,-0.8358601395655997,-0.9409326732340365,-0.9960036208404427
886,Sundiata Gaines,-0.6230159176447773,-0.5576711669439379,-0.5736361401107003,-0.1059304350730565,-0.6701368534755275,-0.6189819193760228,-0.6590178901616515,0.22270145921843312,0.3627353921445763,-0.8358601395655997,-0.35562964662913704,-0.41972871332305245
887,Mike Gale,1.545029795765615,-0.31244893612324787,0.8832523894437712,0.0915555169285157,-0.10567122939106417,0.046739268322621694,-0.00305640618434999,1.5206868800123245,3.1275363284487856,0.41456644749078536,0.9613021632318867,0.17712744089138754
888,Chad Gallagher,-0.9531298740076765,-0.6084068009068393,-1.7143008027851314,5.113341153539919,-1.2346024775599909,-1.3512752258445317,-1.3618337658516175,-1.0069689394284111,-1.3966833855035565,-0.8358601395655997,-1.5262356998389361,-0.7284474137787972
889,Danilo Gallinari,0.6736479109518358,1.416790588112308,1.6286372185181521,0.4959315138841154,-0.10567122939106417,1.3781816437199104,0.9340314280689381,0.3593315035125269,0.6140809318085955,0.16448113007950843,0.3759991366269873,1.926533410140608
890,Langston Galloway,0.04910799350851306,-0.37164050907996615,0.6460844892837407,0.21380872531044082,-0.5290204474544117,0.046739268322621694,-0.1436195813223431,0.15438643707138616,0.3627353921445763,-0.3356895047430456,-0.6482811599315869,0.34177741446778453
