Oliver Miller,1994-95,Detroit Pistons,NBA,$1540000
Oliver Miller,1995-96,Toronto Raptors,NBA,$2372000
Oliver Miller,1996-97,Dallas Mavericks,NBA,$247500
Oliver Miller,1998-99,Sacramento Kings,NBA,$600000
Oliver Miller,1999-00,Phoenix Suns,NBA,$510000
Oliver Miller,2003-04,Minnesota Timberwolves,NBA,$686838
Quincy Miller,2012-13,Denver Nuggets,NBA,$473604
Quincy Miller,2013-14,Denver Nuggets,NBA,$788872
Quincy Miller,2014-15,Denver Nuggets,NBA,$150000
Quincy Miller,2014-15,Sacramento Kings,NBA,$107676
Quincy Miller,2014-15,Detroit Pistons,NBA,$107676
Quincy Miller,2015-16,Brooklyn Nets,NBA,$50000
Reggie Miller,1987-88,Indiana Pacers,NBA,$254000
Reggie Miller,1988-89,Indiana Pacers,NBA,$404000
Reggie Miller,1990-91,Indiana Pacers,NBA,$654000
Reggie Miller,1991-92,Indiana Pacers,NBA,$3211000
Reggie Miller,1992-93,Indiana Pacers,NBA,$3211000
Reggie Miller,1993-94,Indiana Pacers,NBA,$3011000
Reggie Miller,1994-95,Indiana Pacers,NBA,$3210500
Reggie Miller,1995-96,Indiana Pacers,NBA,$3211000
Reggie Miller,1996-97,Indiana Pacers,NBA,$11250000
Reggie Miller,1997-98,Indiana Pacers,NBA,$9031850
Reggie Miller,1998-99,Indiana Pacers,NBA,$6781000
Reggie Miller,1999-00,Indiana Pacers,NBA,$9031850
Reggie Miller,2000-01,Indiana Pacers,NBA,$10670000
Reggie Miller,2001-02,Indiana Pacers,NBA,$12045075
Reggie Miller,2002-03,Indiana Pacers,NBA,$12046473
Reggie Miller,2003-04,Indiana Pacers,NBA,$5000000
Reggie Miller,2004-05,Indiana Pacers,NBA,$5500000
Reggie Miller,2005-06,Indiana Pacers,NBA,$6000000
Chris Mills,1993-94,Cleveland Cavaliers,NBA,$650000
Chris Mills,1994-95,Cleveland Cavaliers,NBA,$845000
Chris Mills,1995-96,Cleveland Cavaliers,NBA,$1040000
Chris Mills,1996-97,Cleveland Cavaliers,NBA,$1235000
Chris Mills,1997-98,New York Knicks,NBA,$3000000
Chris Mills,1998-99,Golden State Warriors,NBA,$3600000
Chris Mills,1999-00,Golden State Warriors,NBA,$4200000
Chris Mills,2000-01,Golden State Warriors,NBA,$4800000
Chris Mills,2001-02,Golden State Warriors,NBA,$5400000
Chris Mills,2002-03,Golden State Warriors,NBA,$6000000
Chris Mills,2003-04,Boston Celtics,NBA,$6600000
Patty Mills,2009-10,Portland Trail Blazers,NBA,$457588
Patty Mills,2010-11,Portland Trail Blazers,NBA,$937195
Patty Mills,2012-13,San Antonio Spurs,NBA,$1085120
Patty Mills,2013-14,San Antonio Spurs,NBA,$1133950
Patty Mills,2014-15,San Antonio Spurs,NBA,$3842105
Patty Mills,2015-16,San Antonio Spurs,NBA,$3578947
Patty Mills,2016-17,San Antonio Spurs,NBA,$3578948
Patty Mills,2017-18,San Antonio Spurs,NBA,$10714286
Patty Mills,2018-19,San Antonio Spurs,NBA,$11571429
Terry Mills,1990-91,New Jersey Nets,NBA,$600000
Terry Mills,1991-92,New Jersey Nets,NBA,$850000
Terry Mills,1992-93,Detroit Pistons,NBA,$1337000
Terry Mills,1993-94,Detroit Pistons,NBA,$1614000
Terry Mills,1994-95,Detroit Pistons,NBA,$1897000
Terry Mills,1995-96,Detroit Pistons,NBA,$2177000
Terry Mills,1996-97,Detroit Pistons,NBA,$2457000
Terry Mills,1997-98,Miami Heat,NBA,$1000000
Terry Mills,1998-99,Miami Heat,NBA,$1145000
Terry Mills,1999-00,Detroit Pistons,NBA,$510000
Terry Mills,2000-01,Dallas Mavericks,NBA,$1400000
Terry Mills,2000-01,Indiana Pacers,NBA,$1000000
Elijah Millsap,2014-15,Utah Jazz,NBA,$241731
Elijah Millsap,2015-16,Utah Jazz,NBA,$362878
Elijah Millsap,2016-17,Phoenix Suns,NBA,$23069
Paul Millsap,2006-07,Utah Jazz,NBA,$625000
Paul Millsap,2007-08,Utah Jazz,NBA,$687456
Paul Millsap,2008-09,Utah Jazz,NBA,$797581
Paul Millsap,2009-10,Utah Jazz,NBA,$7692932
Paul Millsap,2010-11,Utah Jazz,NBA,$7600000
Paul Millsap,2011-12,Utah Jazz,NBA,$8103435
Paul Millsap,2012-13,Utah Jazz,NBA,$8603633
Paul Millsap,2013-14,Atlanta Hawks,NBA,$9500000
Paul Millsap,2014-15,Atlanta Hawks,NBA,$9500000
Paul Millsap,2015-16,Atlanta Hawks,NBA,$19000000
Paul Millsap,2016-17,Atlanta Hawks,NBA,$20072033
Paul Millsap,2017-18,Denver Nuggets,NBA,$31269231
Paul Millsap,2018-19,Denver Nuggets,NBA,$29230769
Shake Milton,2018-19,Philadelphia 76ers,NBA,< $Minimum
Harold Miner,1992-93,Miami Heat,NBA,$912000
Harold Miner,1993-94,Miami Heat,NBA,$1186000
Harold Miner,1994-95,Miami Heat,NBA,$1459000
Harold Miner,1995-96,Cleveland Cavaliers,NBA,$1733000
Yao Ming,2002-03,Houston Rockets,NBA,$3858240
Yao Ming,2003-04,Houston Rockets,NBA,$4147560
Yao Ming,2004-05,Houston Rockets,NBA,$4436880
Yao Ming,2005-06,Houston Rockets,NBA,$5594906
Yao Ming,2006-07,Houston Rockets,NBA,$12455000
Yao Ming,2007-08,Houston Rockets,NBA,$13762775
Yao Ming,2008-09,Houston Rockets,NBA,$15070550
Yao Ming,2009-10,Houston Rockets,NBA,$16378325
Yao Ming,2010-11,Houston Rockets,NBA,$17686100
Dirk Minniefield,1985-86,Cleveland Cavaliers,NBA,$75000
Dirk Minniefield,1987-88,Boston Celtics,NBA,$100000
Greg Minor,1994-95,Boston Celtics,NBA,$250000
Greg Minor,1995-96,Boston Celtics,NBA,$325000
Greg Minor,1996-97,Boston Celtics,NBA,$1800000
Greg Minor,1997-98,Boston Celtics,NBA,$2160000
Greg Minor,1998-99,Boston Celtics,NBA,$2520000
Greg Minor,1999-00,Boston Celtics,NBA,$2880000
Greg Minor,2000-01,Boston Celtics,NBA,$3240000
Nikola Mirotić,2014-15,Chicago Bulls,NBA,$5305000
Nikola Mirotić,2015-16,Chicago Bulls,NBA,$5543725
Nikola Mirotić,2016-17,Chicago Bulls,NBA,$5782450
Nikola Mirotić,2017-18,New Orleans Pelicans,NBA,$12500000
Nikola Mirotić,2018-19,Milwaukee Bucks,NBA,$12500000
Jason Miskiri,1999-00,Charlotte Hornets,NBA,$15982
Donovan Mitchell,2017-18,Utah Jazz,NBA,$2621280
Donovan Mitchell,2018-19,Utah Jazz,NBA,$3111480
Mike Mitchell,1984-85,San Antonio Spurs,NBA,$790000
Mike Mitchell,1985-86,San Antonio Spurs,NBA,$700000
Mike Mitchell,1987-88,San Antonio Spurs,NBA,$750000
Sam Mitchell,1990-91,Minnesota Timberwolves,NBA,$500000
Sam Mitchell,1991-92,Minnesota Timberwolves,NBA,$630000
Sam Mitchell,1992-93,Indiana Pacers,NBA,$575000
Sam Mitchell,1993-94,Indiana Pacers,NBA,$715000
Sam Mitchell,1994-95,Indiana Pacers,NBA,$850000
Sam Mitchell,1995-96,Minnesota Timberwolves,NBA,$1000000
Sam Mitchell,1996-97,Minnesota Timberwolves,NBA,$1200000
Sam Mitchell,1997-98,Minnesota Timberwolves,NBA,$1400000
Sam Mitchell,1999-00,Minnesota Timberwolves,NBA,$2000000
Sam Mitchell,2000-01,Minnesota Timberwolves,NBA,$2370000
Sam Mitchell,2001-02,Minnesota Timberwolves,NBA,$1000000
Tony Mitchell,2014-15,Phoenix Suns,NBA,$816482
Naz Mitrou-Long,2017-18,Utah Jazz,NBA,$92160 
Naz Mitrou-Long,2018-19,Utah Jazz,NBA,< $Minimum
Cuttino Mobley,1998-99,Houston Rockets,NBA,$287500
Cuttino Mobley,1999-00,Houston Rockets,NBA,$385000
Cuttino Mobley,2000-01,Houston Rockets,NBA,$3920000
Cuttino Mobley,2001-02,Houston Rockets,NBA,$4413375
Cuttino Mobley,2002-03,Houston Rockets,NBA,$4903750
Cuttino Mobley,2003-04,Houston Rockets,NBA,$5394125
Cuttino Mobley,2004-05,Orlando Magic,NBA,$5884500
Cuttino Mobley,2005-06,Los Angeles Clippers,NBA,$7200000
Cuttino Mobley,2006-07,Los Angeles Clippers,NBA,$8125000
Cuttino Mobley,2007-08,Los Angeles Clippers,NBA,$8350000
Cuttino Mobley,2008-09,New York Knicks,NBA,$9100000
Cuttino Mobley,2009-10,New York Knicks,NBA,$9500000
Eric Mobley,1994-95,Milwaukee Bucks,NBA,$620000
Eric Mobley,1995-96,Vancouver Grizzlies,NBA,$1328000
Eric Mobley,1996-97,Vancouver Grizzlies,NBA,$992000
Eric Mobley,1997-98,Vancouver Grizzlies,NBA,$1178000
Nazr Mohammed,1998-99,Philadelphia 76ers,NBA,$535000
Nazr Mohammed,1999-00,Philadelphia 76ers,NBA,$690960
Nazr Mohammed,2000-01,Philadelphia 76ers,NBA,$739080
Nazr Mohammed,2001-02,Atlanta Hawks,NBA,$4500000
Nazr Mohammed,2002-03,Atlanta Hawks,NBA,$4750000
Nazr Mohammed,2003-04,Atlanta Hawks,NBA,$5000000
Nazr Mohammed,2004-05,New York Knicks,NBA,$5250000
Nazr Mohammed,2005-06,San Antonio Spurs,NBA,$5500000
Nazr Mohammed,2006-07,Detroit Pistons,NBA,$5215000
Nazr Mohammed,2007-08,Charlotte Bobcats,NBA,$5632200
Nazr Mohammed,2008-09,Charlotte Bobcats,NBA,$6049400
Nazr Mohammed,2009-10,Charlotte Bobcats,NBA,$6466600
Nazr Mohammed,2010-11,Oklahoma City Thunder,NBA,$6883800
Nazr Mohammed,2011-12,Oklahoma City Thunder,NBA,$3750000
Nazr Mohammed,2012-13,Chicago Bulls,NBA,$1352181
Nazr Mohammed,2013-14,Chicago Bulls,NBA,$1399507
Nazr Mohammed,2014-15,Chicago Bulls,NBA,$1448490
Nazr Mohammed,2015-16,Oklahoma City Thunder,NBA,$352750
Jérôme Moïso,2000-01,Boston Celtics,NBA,$1461960
Jérôme Moïso,2001-02,Charlotte Hornets,NBA,$1571640
Jérôme Moïso,2002-03,New Orleans Hornets,NBA,$1681200
Jérôme Moïso,2003-04,Toronto Raptors,NBA,$1600000
Jérôme Moïso,2004-05,Toronto Raptors,NBA,$1760000
Paul Mokeski,1984-85,Milwaukee Bucks,NBA,$345000
Paul Mokeski,1985-86,Milwaukee Bucks,NBA,$370000
Paul Mokeski,1987-88,Milwaukee Bucks,NBA,$350000
Paul Mokeski,1988-89,Milwaukee Bucks,NBA,$375000
Paul Mokeski,1990-91,Golden State Warriors,NBA,$100000
Sidney Moncrief,1984-85,Milwaukee Bucks,NBA,$884000
Sidney Moncrief,1985-86,Milwaukee Bucks,NBA,$884000
Sidney Moncrief,1987-88,Milwaukee Bucks,NBA,$784000
Sidney Moncrief,1988-89,Milwaukee Bucks,NBA,$1100000
Sidney Moncrief,1990-91,Atlanta Hawks,NBA,$510000
Sergei Monia,2005-06,Portland Trail Blazers,NBA,$1016400
Sergei Monia,2006-07,Sacramento Kings,NBA,$100000
Malik Monk,2017-18,Charlotte Hornets,NBA,$2904480
Malik Monk,2018-19,Charlotte Hornets,NBA,$3447480
Greg Monroe,2010-11,Detroit Pistons,NBA,$2798040
Greg Monroe,2011-12,Detroit Pistons,NBA,$3007920
Greg Monroe,2012-13,Detroit Pistons,NBA,$3217680
Greg Monroe,2013-14,Detroit Pistons,NBA,$4086454
Greg Monroe,2014-15,Detroit Pistons,NBA,$5479934
Greg Monroe,2015-16,Milwaukee Bucks,NBA,$16400000
Greg Monroe,2016-17,Milwaukee Bucks,NBA,$17100000
Greg Monroe,2017-18,Phoenix Suns,NBA,$16384175
Greg Monroe,2017-18,Boston Celtics,NBA,$5000000
Greg Monroe,2018-19,Brooklyn Nets,NBA,$2165481
Greg Monroe,2018-19,Boston Celtics,NBA,$122344
Greg Monroe,2018-19,Philadelphia 76ers,NBA,$59820
Rodney Monroe,1991-92,Atlanta Hawks,NBA,$217000
Luis Montero,2015-16,Portland Trail Blazers,NBA,$525093
Luis Montero,2017-18,Detroit Pistons,NBA,< $Minimum
Eric Montross,1994-95,Boston Celtics,NBA,$800000
Eric Montross,1995-96,Boston Celtics,NBA,$1040000
Eric Montross,1996-97,Dallas Mavericks,NBA,$1280000
Eric Montross,1997-98,Philadelphia 76ers,NBA,$1520000
Eric Montross,1998-99,Detroit Pistons,NBA,$1760000
Eric Montross,1999-00,Detroit Pistons,NBA,$2000000
Eric Montross,2000-01,Detroit Pistons,NBA,$2240000
Eric Montross,2001-02,Toronto Raptors,NBA,$2480000
Eric Montross,2002-03,Toronto Raptors,NBA,$2720000
Eric Montross,2003-04,Toronto Raptors,NBA,$2960000
Jamario Moon,2007-08,Toronto Raptors,NBA,$427163
Jamario Moon,2008-09,Miami Heat,NBA,$711517
Jamario Moon,2009-10,Cleveland Cavaliers,NBA,$2750000
Jamario Moon,2010-11,Los Angeles Clippers,NBA,$3000000
Ben Moore,2017-18,Indiana Pacers,NBA,< $Minimum
Ben Moore,2018-19,Indiana Pacers,NBA,$160096
Ben Moore,2018-19,San Antonio Spurs,NBA,< $Minimum
E'Twaun Moore,2011-12,Boston Celtics,NBA,$473604
E'Twaun Moore,2012-13,Orlando Magic,NBA,$762195
E'Twaun Moore,2013-14,Orlando Magic,NBA,$884293
E'Twaun Moore,2014-15,Chicago Bulls,NBA,$948163
E'Twaun Moore,2015-16,Chicago Bulls,NBA,$1015421
E'Twaun Moore,2016-17,New Orleans Pelicans,NBA,$8081363
E'Twaun Moore,2017-18,New Orleans Pelicans,NBA,$8445024
E'Twaun Moore,2018-19,New Orleans Pelicans,NBA,$8808685
Johnny Moore,1984-85,San Antonio Spurs,NBA,$200000
Johnny Moore,1985-86,San Antonio Spurs,NBA,$350000
Mikki Moore,1999-00,Detroit Pistons,NBA,$460000
Mikki Moore,2000-01,Detroit Pistons,NBA,$2850000
Mikki Moore,2001-02,Detroit Pistons,NBA,$2531250
Mikki Moore,2002-03,Detroit Pistons,NBA,$2412500
Mikki Moore,2002-03,Boston Celtics,NBA,$46642
Mikki Moore,2003-04,New Jersey Nets,NBA,$513000
Mikki Moore,2004-05,Los Angeles Clippers,NBA,$870046
Mikki Moore,2005-06,Seattle SuperSonics,NBA,$1020000
Mikki Moore,2006-07,New Jersey Nets,NBA,$1071225
Mikki Moore,2007-08,Sacramento Kings,NBA,$5356000
Mikki Moore,2008-09,Sacramento Kings,NBA,$5632200
Mikki Moore,2009-10,Sacramento Kings,NBA,$2000000
Mikki Moore,2009-10,Golden State Warriors,NBA,$537952
Ron Moore,1987-88,Phoenix Suns,NBA,$75000
Tracy Moore,1992-93,Dallas Mavericks,NBA,$250000
Tracy Moore,1993-94,Detroit Pistons,NBA,$40000
Tracy Moore,1996-97,Houston Rockets,NBA,$247500
Eric Moreland,2014-15,Sacramento Kings,NBA,$507336
Eric Moreland,2015-16,Sacramento Kings,NBA,$845059
Eric Moreland,2017-18,Detroit Pistons,NBA,$1739333
Eric Moreland,2018-19,Phoenix Suns,NBA,$239035
Eric Moreland,2018-19,Toronto Raptors,NBA,$106237
Darren Morningstar,1993-94,Dallas Mavericks,NBA,$43000
Chris Morris,1988-89,New Jersey Nets,NBA,$625000
Chris Morris,1990-91,New Jersey Nets,NBA,$750000
Chris Morris,1991-92,New Jersey Nets,NBA,$650000
Chris Morris,1992-93,New Jersey Nets,NBA,$1510000
Chris Morris,1993-94,New Jersey Nets,NBA,$1785000
Chris Morris,1994-95,New Jersey Nets,NBA,$2060000
Chris Morris,1995-96,Utah Jazz,NBA,$2500000
Chris Morris,1996-97,Utah Jazz,NBA,$2500000
Chris Morris,1997-98,Utah Jazz,NBA,$3000000
Chris Morris,1998-99,Phoenix Suns,NBA,$1000000
Darius Morris,2011-12,Los Angeles Lakers,NBA,$473604
Darius Morris,2012-13,Los Angeles Lakers,NBA,$962195
Darius Morris,2013-14,Philadelphia 76ers,NBA,$1046269
Darius Morris,2014-15,Brooklyn Nets,NBA,$702756
Isaiah Morris,1992-93,Detroit Pistons,NBA,$140000
Jaylen Morris,2017-18,Atlanta Hawks,NBA,$193536
Marcus Morris,2011-12,Houston Rockets,NBA,$1823280
Marcus Morris,2012-13,Phoenix Suns,NBA,$1959960
Marcus Morris,2013-14,Phoenix Suns,NBA,$1987320
Marcus Morris,2014-15,Phoenix Suns,NBA,$2943221
Marcus Morris,2015-16,Detroit Pistons,NBA,$5000000
Marcus Morris,2016-17,Detroit Pistons,NBA,$4625000
Marcus Morris,2017-18,Boston Celtics,NBA,$5000000
Marcus Morris,2018-19,Boston Celtics,NBA,$5375000
Markieff Morris,2011-12,Phoenix Suns,NBA,$1919160
Markieff Morris,2012-13,Phoenix Suns,NBA,$2063040
Markieff Morris,2013-14,Phoenix Suns,NBA,$2091840
Markieff Morris,2014-15,Phoenix Suns,NBA,$2989239
Markieff Morris,2015-16,Washington Wizards,NBA,$8000000
Markieff Morris,2016-17,Washington Wizards,NBA,$7400000
Markieff Morris,2017-18,Washington Wizards,NBA,$8000000
Markieff Morris,2018-19,New Orleans Pelicans,NBA,$8600000
Markieff Morris,2018-19,Oklahoma City Thunder,NBA,$573295
Monte Morris,2017-18,Denver Nuggets,NBA,< $Minimum
Monte Morris,2018-19,Denver Nuggets,NBA,$1349383
Randolph Morris,2007-08,New York Knicks,NBA,$810000
Randolph Morris,2008-09,Atlanta Hawks,NBA,$797581
Randolph Morris,2009-10,Atlanta Hawks,NBA,$855189
Terence Morris,2001-02,Houston Rockets,NBA,$420000
Terence Morris,2002-03,Houston Rockets,NBA,$512435
Terence Morris,2005-06,Orlando Magic,NBA,$835810
Adam Morrison,2006-07,Charlotte Bobcats,NBA,$3616680
Adam Morrison,2007-08,Charlotte Bobcats,NBA,$3887880
Adam Morrison,2008-09,Los Angeles Lakers,NBA,$4159200
Adam Morrison,2009-10,Los Angeles Lakers,NBA,$5257229
Anthony Morrow,2008-09,Golden State Warriors,NBA,$442114
Anthony Morrow,2009-10,Golden State Warriors,NBA,$736420
Anthony Morrow,2010-11,New Jersey Nets,NBA,$4000000
Anthony Morrow,2011-12,New Jersey Nets,NBA,$4000000
Anthony Morrow,2012-13,Dallas Mavericks,NBA,$4000000
Anthony Morrow,2013-14,New Orleans Pelicans,NBA,$1027424
Anthony Morrow,2014-15,Oklahoma City Thunder,NBA,$3200000
Anthony Morrow,2015-16,Oklahoma City Thunder,NBA,$3344000
Anthony Morrow,2016-17,Chicago Bulls,NBA,$3488000
Dwayne Morton,1994-95,Golden State Warriors,NBA,$150000
John Morton,1990-91,Cleveland Cavaliers,NBA,$350000
John Morton,1991-92,Cleveland Cavaliers,NBA,$450000
John Morton,1999-00,Golden State Warriors,NBA,$6735
Lawrence Moten,1995-96,Vancouver Grizzlies,NBA,$280000
Lawrence Moten,1996-97,Vancouver Grizzlies,NBA,$321000
Donatas Motiejūnas,2012-13,Houston Rockets,NBA,$1453520
Donatas Motiejūnas,2013-14,Houston Rockets,NBA,$1422720
Donatas Motiejūnas,2014-15,Houston Rockets,NBA,$1483920
Donatas Motiejūnas,2015-16,Houston Rockets,NBA,$2288205
Donatas Motiejūnas,2016-17,New Orleans Pelicans,NBA,$576724
Donatas Motiejūnas,2018-19,San Antonio Spurs,NBA,$59820
Johnathan Motley,2017-18,Dallas Mavericks,NBA,< $Minimum
Johnathan Motley,2018-19,Los Angeles Clippers,NBA,< $Minimum
Hanno Möttölä,2000-01,Atlanta Hawks,NBA,$316969
Hanno Möttölä,2001-02,Atlanta Hawks,NBA,$465850
Arnett Moultrie,2012-13,Philadelphia 76ers,NBA,$1042320
Arnett Moultrie,2013-14,Philadelphia 76ers,NBA,$1089240
Arnett Moultrie,2014-15,New York Knicks,NBA,$1136160
Alonzo Mourning,1992-93,Charlotte Hornets,NBA,$2400000
Alonzo Mourning,1993-94,Charlotte Hornets,NBA,$3120000
Alonzo Mourning,1994-95,Charlotte Hornets,NBA,$3840000
Alonzo Mourning,1995-96,Miami Heat,NBA,$4560000
Alonzo Mourning,1996-97,Miami Heat,NBA,$9380000
Alonzo Mourning,1997-98,Miami Heat,NBA,$11254800
Alonzo Mourning,1998-99,Miami Heat,NBA,$13130000
Alonzo Mourning,1999-00,Miami Heat,NBA,$15004800
Alonzo Mourning,2000-01,Miami Heat,NBA,$16880000
Alonzo Mourning,2001-02,Miami Heat,NBA,$18754800
Alonzo Mourning,2002-03,Miami Heat,NBA,$20629800
Alonzo Mourning,2003-04,New Jersey Nets,NBA,$4917000
Alonzo Mourning,2004-05,Toronto Raptors,NBA,$5408700
Alonzo Mourning,2005-06,Toronto Raptors,NBA,$4000000
Alonzo Mourning,2005-06,Miami Heat,NBA,$1138500
Alonzo Mourning,2006-07,Toronto Raptors,NBA,$4225433
Alonzo Mourning,2006-07,Miami Heat,NBA,$2500000
Alonzo Mourning,2007-08,Miami Heat,NBA,$2762500
Timofey Mozgov,2010-11,Denver Nuggets,NBA,$3567096
Timofey Mozgov,2011-12,Denver Nuggets,NBA,$3343896
Timofey Mozgov,2012-13,Denver Nuggets,NBA,$3140429
Timofey Mozgov,2013-14,Denver Nuggets,NBA,$4400000
Timofey Mozgov,2014-15,Cleveland Cavaliers,NBA,$4650000
Timofey Mozgov,2015-16,Cleveland Cavaliers,NBA,$4950000
Timofey Mozgov,2016-17,Los Angeles Lakers,NBA,$16000000
Timofey Mozgov,2017-18,Brooklyn Nets,NBA,$15280000
Timofey Mozgov,2018-19,Orlando Magic,NBA,$16000000
Emmanuel Mudiay,2015-16,Denver Nuggets,NBA,$3102240
Emmanuel Mudiay,2016-17,Denver Nuggets,NBA,$3241800
Emmanuel Mudiay,2017-18,New York Knicks,NBA,$3381480
Emmanuel Mudiay,2018-19,New York Knicks,NBA,$4294480
Shabazz Muhammad,2013-14,Minnesota Timberwolves,NBA,$1887120
Shabazz Muhammad,2014-15,Minnesota Timberwolves,NBA,$1971960
Shabazz Muhammad,2015-16,Minnesota Timberwolves,NBA,$2056920
Shabazz Muhammad,2016-17,Minnesota Timberwolves,NBA,$3046299
Shabazz Muhammad,2017-18,Minnesota Timberwolves,NBA,$1238616
Shabazz Muhammad,2017-18,Milwaukee Bucks,NBA,$324203
Byron Mullens,2009-10,Oklahoma City Thunder,NBA,$1120200
Byron Mullens,2010-11,Oklahoma City Thunder,NBA,$1204200
Byron Mullens,2011-12,Charlotte Bobcats,NBA,$1288200
Byron Mullens,2012-13,Charlotte Bobcats,NBA,$2253306
Byron Mullens,2013-14,Los Angeles Clippers,NBA,$947907
Chris Mullin,1985-86,Golden State Warriors,NBA,$500000
Chris Mullin,1987-88,Golden State Warriors,NBA,$800000
Chris Mullin,1988-89,Golden State Warriors,NBA,$700000
Chris Mullin,1989-90,Golden State Warriors,NBA,$3330000
Chris Mullin,1990-91,Golden State Warriors,NBA,$2850000
Chris Mullin,1991-92,Golden State Warriors,NBA,$2844000
Chris Mullin,1992-93,Golden State Warriors,NBA,$2844000
Chris Mullin,1993-94,Golden State Warriors,NBA,$2844000
Chris Mullin,1994-95,Golden State Warriors,NBA,$2844000
Chris Mullin,1995-96,Golden State Warriors,NBA,$2844000
Chris Mullin,1996-97,Golden State Warriors,NBA,$2844000
Chris Mullin,1997-98,Indiana Pacers,NBA,$2941500
Chris Mullin,1998-99,Indiana Pacers,NBA,$3510000
Chris Mullin,1999-00,Indiana Pacers,NBA,$4079100
Chris Mullin,2000-01,Indiana Pacers,NBA,$3650000
Chris Mullin,2000-01,Golden State Warriors,NBA,$1000000
Todd Mundt,1994-95,Milwaukee Bucks,NBA,$9660
Todd Mundt,1995-96,Atlanta Hawks,NBA,$225000
Xavier Munford,2015-16,Memphis Grizzlies,NBA,$89588
Xavier Munford,2017-18,Milwaukee Bucks,NBA,< $Minimum
Eric Murdock,1991-92,Utah Jazz,NBA,$600000
Eric Murdock,1992-93,Milwaukee Bucks,NBA,$700000
Eric Murdock,1993-94,Milwaukee Bucks,NBA,$800000
Eric Murdock,1994-95,Milwaukee Bucks,NBA,$1000000
Eric Murdock,1995-96,Vancouver Grizzlies,NBA,$2000000
Eric Murdock,1997-98,Miami Heat,NBA,$272250
Eric Murdock,1998-99,New Jersey Nets,NBA,$1750000
Eric Murdock,1999-00,Los Angeles Clippers,NBA,$1925000
Eric Murdock,2000-01,Detroit Pistons,NBA,$2100000
Gheorghe Mureșan,1993-94,Washington Bullets,NBA,$500000
Gheorghe Mureșan,1994-95,Washington Bullets,NBA,$1150000
Gheorghe Mureșan,1995-96,Washington Bullets,NBA,$1963000
Gheorghe Mureșan,1996-97,Washington Bullets,NBA,$2363000
Gheorghe Mureșan,1997-98,Washington Wizards,NBA,$1887500
Gheorghe Mureșan,1998-99,New Jersey Nets,NBA,$475000
Gheorghe Mureșan,1999-00,New Jersey Nets,NBA,$510000
Erik Murphy,2014-15,Boston Celtics,NBA,$100000
Jay Murphy,1985-86,Los Angeles Clippers,NBA,$130000
Jay Murphy,1987-88,Washington Bullets,NBA,$150000
Kevin Murphy,2012-13,Utah Jazz,NBA,$473604
Kevin Murphy,2014-15,Utah Jazz,NBA,$65000
Ronnie Murphy,1987-88,Portland Trail Blazers,NBA,$191666
Tod Murphy,1990-91,Minnesota Timberwolves,NBA,$590000
Tod Murphy,1991-92,Minnesota Timberwolves,NBA,$760000
Tod Murphy,1992-93,Houston Rockets,NBA,$500000
Tod Murphy,1993-94,Detroit Pistons,NBA,$20000
Troy Murphy,2001-02,Golden State Warriors,NBA,$1310400
Troy Murphy,2002-03,Golden State Warriors,NBA,$1408680
Troy Murphy,2003-04,Golden State Warriors,NBA,$1506960
Troy Murphy,2004-05,Golden State Warriors,NBA,$2231808
Troy Murphy,2005-06,Golden State Warriors,NBA,$7365079
Troy Murphy,2006-07,Indiana Pacers,NBA,$8285714
Troy Murphy,2007-08,Indiana Pacers,NBA,$9206349
Troy Murphy,2008-09,Indiana Pacers,NBA,$10126984
Troy Murphy,2009-10,Indiana Pacers,NBA,$11047619
Troy Murphy,2010-11,Golden State Warriors,NBA,$11968253
Troy Murphy,2011-12,Los Angeles Lakers,NBA,$1352181
Troy Murphy,2012-13,Dallas Mavericks,NBA,$214758
Dejounte Murray,2016-17,San Antonio Spurs,NBA,$1180080
Dejounte Murray,2017-18,San Antonio Spurs,NBA,$1312611
Dejounte Murray,2018-19,San Antonio Spurs,NBA,$1544951
Jamal Murray,2016-17,Denver Nuggets,NBA,$3210840
Jamal Murray,2017-18,Denver Nuggets,NBA,$3355320
Jamal Murray,2018-19,Denver Nuggets,NBA,$3499800
Lamond Murray,1994-95,Los Angeles Clippers,NBA,$2000000
Lamond Murray,1995-96,Los Angeles Clippers,NBA,$2400000
Lamond Murray,1996-97,Los Angeles Clippers,NBA,$2700000
Lamond Murray,1997-98,Los Angeles Clippers,NBA,$2900000
Lamond Murray,1998-99,Los Angeles Clippers,NBA,$3500000
Lamond Murray,1999-00,Cleveland Cavaliers,NBA,$3000000
Lamond Murray,2000-01,Cleveland Cavaliers,NBA,$3380000
Lamond Murray,2001-02,Cleveland Cavaliers,NBA,$3750000
Lamond Murray,2002-03,Toronto Raptors,NBA,$4125000
Lamond Murray,2003-04,Toronto Raptors,NBA,$4500000
Lamond Murray,2004-05,Toronto Raptors,NBA,$4875000
Lamond Murray,2005-06,Toronto Raptors,NBA,$5250000
Lamond Murray,2005-06,New Jersey Nets,NBA,$1138500
Ronald Murray,2002-03,Milwaukee Bucks,NBA,$349458
Ronald Murray,2003-04,Seattle SuperSonics,NBA,$563679
Ronald Murray,2004-05,Seattle SuperSonics,NBA,$695046
Ronald Murray,2005-06,Seattle SuperSonics,NBA,$895248
Ronald Murray,2006-07,Detroit Pistons,NBA,$1750000
Ronald Murray,2007-08,Detroit Pistons,NBA,$1890000
